CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
15644,4,550,166,803.5,200.875,166,0.41,4,0,0
12364,4,1499,7,1208.1,302.025,69,1.31,4,0,0
17849,4,114,218,605.8,151.45,14,4.6,4,0,0
13592,4,84,35,248,62,15,15.27,4,0,0
13892,4,983,26,633,158.25,26,8.46,4,0,0
17101,4,815,10,1621.7,405.425,28,4.1,4,0,0
16188,4,782,44,981.9,245.475,65,3,4,0,0
13471,4,1583,1,2501.8,625.45,214,0.18,4,0,0
16539,4,477,2,1388.8,347.2,36,8.43,4,0,0
14715,4,521,24,867.4,216.85,60,4.39,4,0,0
15641,4,1562,105,1887.2,471.8,102,2.15,4,0,0
14591,4,1228,15,1320.2,330.05,138,1.13,4,0,0
14662,4,578,28,741.4,185.35,143,1.85,4,0,0
14554,4,1443,10,2279.5,569.875,147,0.21,4,0,0
12539,4,2067,22,5568.3,1392.075,157,1.14,4,0,0
17625,4,1180,18,2020.4,505.1,223,0.78,4,0,0
17955,4,273,198,557.3,139.325,14,1.17,4,0,0
17345,4,341,15,519.7,129.925,70,2.21,4,0,0
14805,4,114,15,546.4,136.6,30,6.62,4,0,0
12883,4,196,24,703.5,175.875,39,1.59,4,0,0
12783,4,611,2,1295.9,323.975,74,0.95,4,0,0
16261,4,301,17,728.5,182.125,98,1.94,4,0,0
12970,4,268,7,405.5,101.375,116,2.46,4,0,0
17523,4,872,11,652.7,163.175,25,0.25,4,0,0
13865,4,204,58,501.6,125.4,26,7.97,4,0,0
16806,4,355,103,736.2,184.05,67,1.49,4,0,0
12700,4,2944,7,4526,1131.5,192,0.79,4,0,0
14522,4,525,24,974.5,243.625,15,10.88,4,0,0
16182,4,3791,72,6617.7,1654.425,17,8.22,4,0,0
14216,4,593,3,1824.3,456.075,46,0.6,4,0,0
13316,4,5508,37,5732.9,1433.225,66,2.55,4,0,0
15704,4,1028,140,2293.6,573.4,79,0.65,4,0,0
12393,4,816,72,1582.6,395.65,47,4.13,4,0,0
17883,4,374,3,664.3,166.075,133,1.72,4,0,0
17589,4,1630,60,2402.9,600.725,171,0.72,4,0,0
15227,5,750,36,1219.4,243.88000000000002,43,4.93,5,0,0
13313,5,851,22,1555.3,311.06,47,4.12,5,0,0
15132,5,679,18,977.9,195.57999999999998,49,4.78,5,0,0
17656,5,1399,73,1674.7,334.94,67,0.68,5,0,0
15855,5,470,136,712.2,142.44,59,1.61,5,0,0
15288,5,775,43,2306.5,461.3,80,3.7,5,0,0
16085,5,636,23,981.5,196.3,123,1.79,5,0,0
17966,5,2571,37,1098.4,219.68,53,3.34,5,0,0
16225,5,493,44,1096.3,219.26,109,1.75,5,0,0
16395,5,1472,60,1482.1,296.41999999999996,150,1.32,5,0,0
14498,5,1098,42,1957.3,391.46,162,1.66,5,0,0
12444,5,1130,21,4085.5,817.1,137,0.88,5,0,0
17400,5,1088,126,2097.8,419.56000000000006,175,1.11,5,0,0
12691,5,388,28,927.8,185.56,20,12.65,5,0,0
17470,5,1675,44,1125.1,225.01999999999998,67,4.19,5,0,0
16409,5,1304,36,2023,404.6,145,1.22,5,0,0
16172,5,787,95,1140.2,228.04000000000002,52,2.15,5,0,0
17131,5,983,5,2463.2,492.64,78,0.53,5,0,0
17516,5,414,15,764.9,152.98,113,2.01,5,0,0
13079,5,62,4,220.1,44.019999999999996,2,27.2,5,0,0
13750,5,516,53,1647.3,329.46,20,12.3,5,0,0
14673,5,1004,3,1736.4,347.28000000000003,39,4.99,5,0,0
12723,5,433,3,707.1,141.42000000000002,52,0.93,5,0,0
17410,5,616,16,1214.7,242.94,57,3.16,5,0,0
16726,5,945,26,1358.7,271.74,121,1.89,5,0,0
14447,5,571,18,1163.2,232.64000000000001,54,3.8,5,0,0
13208,5,767,59,1193.2,238.64000000000001,123,1.72,5,0,0
13634,5,700,33,1547.4,309.48,156,1.59,5,0,0
14506,5,704,17,1960.7,392.14,204,1.2,5,0,0
13575,5,449,23,732.1,146.42000000000002,41,3.4,5,0,0
16456,5,1147,99,2158.2,431.64,80,2.51,5,0,0
12518,5,1306,0,1840.9,368.18,83,0.93,5,0,0
12502,5,794,95,2995.9,599.18000000000006,101,1.52,5,0,0
16258,5,2994,45,5203.5,1040.7,111,1.3,5,0,0
12823,5,230,74,1759.5,351.9,1,55.5,5,0,0
13524,5,322,40,650.2,130.04000000000002,16,7.46,5,0,0
14963,5,1159,9,1472.3,294.46,149,0.91,5,0,0
15812,5,922,107,1801.1,360.21999999999997,36,5.25,5,0,0
12714,5,3046,9,4294.9,858.9799999999999,215,1.13,5,0,0
14684,5,821,25,1201.5,240.3,231,0.87,5,0,0
14583,5,751,5,987,197.4,243,0.66,5,0,0
13875,5,1316,53,1786.8,357.36,79,2.41,5,0,0
18237,5,622,2,987.1,197.42000000000002,40,2.2,5,0,0
16066,5,935,16,1521,304.2,77,1.08,5,0,0
16891,5,265,1,742.4,148.48,166,2,5,0,0
17457,5,826,126,1737.7,347.54,14,11.83,5,0,0
13748,5,439,95,948.2,189.64000000000001,24,10.3,5,0,0
14035,5,738,28,1413,282.6,40,4.2,5,0,0
12913,5,1417,4,2453.6,490.71999999999997,36,7.74,5,0,0
15267,5,944,22,1717.4,343.48,8,16,5,0,0
15172,5,1610,8,1609,321.8,105,2.11,5,0,0
15511,5,269,11,900.5,180.1,117,0.47,5,0,0
13265,5,1740,53,2092.7,418.53999999999996,66,2.47,5,0,0
12455,5,2084,73,2339.9,467.98,84,2.65,5,0,0
16153,5,1073,49,1824.2,364.84000000000003,78,3.47,5,0,0
18239,5,795,218,1561.6,312.32,80,1.77,5,0,0
16515,5,826,52,1624.1,324.82,89,2.35,5,0,0
17770,5,365,198,1143.3,228.66,33,2.27,5,0,0
17869,5,111,107,428.2,85.64,37,6.69,5,0,0
17930,5,1594,35,1740.5,348.1,26,5.37,5,0,0
12654,5,260,10,530,106,30,8.64,5,0,0
17667,5,1033,66,2055.5,411.1,85,2.02,5,0,0
16771,5,1475,33,2230.6,446.12,199,1.21,5,0,0
16209,5,1178,88,2247.6,449.52,36,3.59,5,0,0
12557,5,4384,16,11991,2398.2,15,11.09,5,0,0
18211,5,359,25,600.1,120.02000000000001,37,6.17,5,0,0
16907,5,286,29,928.8,185.76,89,2.42,5,0,0
12912,5,670,2,1662.3,332.46,17,1.65,5,0,0
17042,5,990,2,1036.6,207.32,74,2.55,5,0,0
16249,5,950,52,1800.1,360.02,67,2.75,5,0,0
16128,5,988,17,1880.2,376.04,76,3.01,5,0,0
16438,5,463,5,798.3,159.66,74,0.59,5,0,0
17059,5,1850,29,3080.4,616.08,292,0.66,5,0,0
13824,5,768,32,1698.9,339.78000000000003,34,6.18,5,0,0
14440,5,588,8,2357.7,471.53999999999996,33,6.61,5,0,0
17827,5,1240,5,1987.3,397.46,190,1.68,5,0,0
14077,5,268,40,499.4,99.88,33,5.71,5,0,0
13719,5,609,15,1041.7,208.34,56,3.71,5,0,0
12928,5,1472,35,2062.7,412.53999999999996,59,3.9,5,0,0
14129,5,592,1,1123.9,224.78000000000003,31,5.08,5,0,0
15815,5,1856,63,2100.6,420.12,33,4.08,5,0,0
16003,5,1185,29,2735.4,547.08,82,3.24,5,0,0
18016,5,1027,32,1477.7,295.54,90,2.74,5,0,0
13956,5,486,5,1019.3,203.85999999999999,123,1.82,5,0,0
17262,5,367,52,1253.4,250.68,9,28.55,5,0,0
16748,5,880,17,1515.9,303.18,42,4.66,5,0,0
15858,5,1163,15,1427.6,285.52,145,1.88,5,0,0
16081,5,1473,56,2799.4,559.88,175,1.4,5,0,0
16709,5,851,84,3029.9,605.98,64,2.53,5,0,0
17348,5,1398,14,1156.6,231.32,180,1.33,5,0,0
15569,5,666,103,1375.7,275.14,27,7.63,5,0,0
15712,5,486,9,1072.4,214.48000000000002,41,5.35,5,0,0
14321,5,2406,10,1530.7,306.14,111,2.65,5,0,0
16440,5,2018,7,3640.7,728.14,186,0.74,5,0,0
13323,5,175,3,787.9,157.57999999999998,6,4.05,5,0,0
16750,5,214,44,623.9,124.78,74,2,5,0,0
13309,5,1544,7,1456.8,291.36,82,2.84,5,0,0
14978,5,523,72,1921.4,384.28000000000003,136,1.21,5,0,0
15938,5,240,112,404.6,80.92,13,12.41,5,0,0
16711,5,833,3,1651,330.2,18,16.86,5,0,0
12407,5,1403,49,1507.1,301.41999999999996,56,3.03,5,0,0
15605,5,441,36,1198.2,239.64000000000001,61,5.11,5,0,0
14698,5,602,1,1217.3,243.45999999999998,148,0.25,5,0,0
13808,5,782,5,1747.7,349.54,70,1.21,5,0,0
14691,5,707,30,2114.3,422.86,50,2.6,5,0,0
12906,5,1749,11,2919.8,583.96,55,1.08,5,0,0
14251,5,1674,1,2879.7,575.93999999999994,37,0.73,5,0,0
13015,5,1609,53,3339.6,667.92,156,1.13,5,0,0
18135,5,349,29,681.9,136.38,11,8.47,5,0,0
16682,5,1040,4,1028,205.6,15,6.31,5,0,0
13901,5,1739,72,2867.2,573.43999999999994,144,1.66,5,0,0
14005,5,2478,9,2874.7,574.93999999999994,53,2.48,5,0,0
17554,5,1763,1,1952.4,390.48,58,1.69,5,0,0
17522,5,1022,1,1066.1,213.21999999999997,58,3.06,5,0,0
14116,5,707,19,1382.7,276.54,61,1.44,5,0,0
14553,5,493,19,859.3,171.85999999999999,103,2.86,5,0,0
16877,6,458,12,846.6,141.1,111,1.26,6,0,0
12627,6,2730,10,4082.5,680.41666666666663,161,0.58,6,0,0
12778,6,817,19,693.2,115.53333333333335,39,6.81,6,0,0
12685,6,1507,28,2575.1,429.18333333333334,116,0.43,6,0,0
17386,6,1902,7,2686.4,447.73333333333335,23,5.85,6,0,0
12868,6,928,185,1607.1,267.84999999999997,72,1.77,6,0,0
16500,6,123,4,400.9,66.816666666666663,8,32.6,6,0,0
18139,6,5557,17,8438.3,1406.3833333333332,35,0.01,6,0,0
16899,6,520,7,1271.1,211.85,80,2.89,6,0,0
14307,6,2058,88,2995.7,499.2833333333333,150,1.59,6,0,0
13138,6,473,22,962.4,160.4,31,5.65,6,0,0
13654,6,2182,43,2707.3,451.2166666666667,157,1.39,6,0,0
12684,6,1973,7,2073.6,345.59999999999997,59,2.12,6,0,0
16655,6,2363,17,3789.5,631.58333333333337,208,1.22,6,0,0
14422,6,2906,0,4263.6,710.6,189,1.21,6,0,0
14515,6,1110,17,2076.9,346.15000000000003,68,2.07,6,0,0
18236,6,403,29,882.2,147.03333333333333,42,4.4,6,0,0
12830,6,9848,37,6814.6,1135.7666666666667,13,3.62,6,0,0
16989,6,1233,7,1133.3,188.88333333333333,7,13,6,0,0
16131,6,1802,51,3506.5,584.41666666666663,55,2.44,6,0,0
17160,6,2854,31,3488,581.33333333333337,110,0.93,6,0,0
14503,6,2004,3,3543.3,590.55000000000007,113,1.07,6,0,0
14741,6,841,11,1400.3,233.38333333333333,35,6.22,6,0,0
17050,6,1595,96,3185.6,530.93333333333328,169,0.66,6,0,0
14078,6,310,101,1049.4,174.9,46,4.25,6,0,0
13949,6,2474,2,2427.3,404.55,124,0.58,6,0,0
16681,6,1407,72,1770.3,295.05,18,4.21,6,0,0
18122,6,1215,8,1791.8,298.63333333333333,238,0.4,6,0,0
13104,6,504,3,1098.5,183.08333333333334,14,18.47,6,0,0
18037,6,20,154,70,11.666666666666666,19,11.56,6,0,0
16915,6,132,9,621.7,103.61666666666667,46,4.89,6,0,0
17676,6,922,4,1371.2,228.53333333333333,49,4.76,6,0,0
16027,6,1147,91,934.6,155.76666666666668,11,14.07,6,0,0
17203,6,2846,35,3560.1,593.35,116,0.17,6,0,0
16059,6,641,65,1453.2,242.20000000000002,126,1.71,6,0,0
14434,6,368,21,1372.8,228.79999999999998,3,4.64,6,0,0
17723,6,792,127,3276.4,546.06666666666672,4,9.67,6,0,0
12676,6,664,24,1091.4,181.9,32,7.55,6,0,0
17236,6,474,12,916.1,152.68333333333334,88,3.37,6,0,0
16668,6,318,15,306.7,51.116666666666667,9,14.16,6,0,0
17744,6,3412,3,2322.4,387.06666666666666,110,2.63,6,0,0
15203,6,1753,25,1827.8,304.63333333333333,82,2.03,6,0,0
15089,6,1359,10,2420.8,403.4666666666667,139,0.82,6,0,0
13027,6,17280,113,6912,1152,6,9.64,6,0,0
17863,6,2638,59,3160,526.66666666666663,110,2.11,6,0,0
16103,6,558,7,1429.6,238.26666666666665,30,4.81,6,0,0
13752,6,873,124,1145.4,190.9,63,1.67,6,0,0
14289,6,292,8,911.3,151.88333333333333,33,6.11,6,0,0
12828,6,494,2,1018.7,169.78333333333333,46,2.33,6,0,0
16497,6,1396,49,2965.7,494.2833333333333,128,2.1,6,0,0
14432,6,2013,9,2248.5,374.75,256,0.21,6,0,0
12643,6,1788,128,3041.6,506.93333333333334,10,12,6,0,0
18179,6,1360,9,1793.2,298.86666666666667,86,3.67,6,0,0
14841,6,1778,53,3295.8,549.30000000000007,103,2.23,6,0,0
14419,6,483,10,1051.8,175.29999999999998,112,1.76,6,0,0
14595,6,978,19,1740.6,290.09999999999997,94,2.91,6,0,0
18210,6,1398,1,2621.4,436.90000000000003,109,2,6,0,0
14312,6,1012,46,1611.6,268.59999999999997,74,3.38,6,0,0
14723,6,671,10,1120.7,186.78333333333333,192,1.4,6,0,0
14101,6,6942,73,5976.8,996.13333333333333,15,7.44,6,0,0
13782,6,369,12,908.9,151.48333333333332,96,2.81,6,0,0
13509,6,1105,8,964.7,160.78333333333333,26,6.57,6,0,0
14482,6,1627,18,2022.8,337.13333333333333,110,1.63,6,0,0
16327,6,2524,14,3789.7,631.61666666666667,141,1.13,6,0,0
15508,6,440,189,1000.3,166.71666666666667,78,0.51,6,0,0
13994,6,932,3,2274.1,379.01666666666665,122,0.99,6,0,0
13450,6,1982,26,2043.7,340.61666666666667,32,2.74,6,0,0
17086,6,1858,7,2035.1,339.18333333333334,75,0.6,6,0,0
12388,6,1462,15,2780.7,463.45,57,3.14,6,0,0
14530,6,1395,25,2862.1,477.01666666666665,140,1.28,6,0,0
14852,6,1747,58,2836.7,472.7833333333333,96,1.37,6,0,0
18180,6,1721,4,1843.8,307.3,108,1.17,6,0,0
17227,6,741,18,939.3,156.54999999999998,28,7.61,6,0,0
16600,6,1145,4,813.5,135.58333333333334,50,5.48,6,0,0
13831,6,743,16,2198.4,366.40000000000003,58,4.97,6,0,0
13728,6,458,36,1016.1,169.35,38,4.42,6,0,0
12347,7,2458,2,4310,615.71428571428567,103,2.02,7,0,0
15572,7,1213,4,2533.4,361.91428571428571,166,1.3,7,0,0
13536,7,2126,1,3444.4,492.05714285714288,91,0.42,7,0,0
16098,7,613,87,2005.6,286.51428571428568,34,4.33,7,0,0
17412,7,738,2,1258.1,179.72857142857143,48,5.69,7,0,0
16987,7,401,3,1616.8,230.97142857142856,74,1.59,7,0,0
15987,7,1533,12,1432.8,204.68571428571428,110,2.8,7,0,0
15727,7,3063,16,5159.1,737.01428571428573,213,1.14,7,0,0
16477,7,1415,63,2494.5,356.35714285714283,111,2.12,7,0,0
17937,7,1754,8,4301.2,614.4571428571428,19,8.43,7,0,0
12433,7,11071,0,13375.9,1910.8428571428572,219,0.89,7,0,0
12599,7,948,29,888.6,126.94285714285715,31,5.09,7,0,0
16455,7,988,63,1841.2,263.02857142857141,69,3.14,7,0,0
16466,7,785,33,1596,228,103,1.79,7,0,0
13758,7,1844,11,3190.6,455.8,104,3.12,7,0,0
17596,7,4376,23,2806.7,400.95714285714286,168,1.31,7,0,0
13232,7,771,12,1327.8,189.68571428571428,146,1.15,7,0,0
14178,7,1492,8,1580.3,225.75714285714284,190,0.55,7,0,0
13538,7,175,43,1280.8,182.97142857142856,10,11.33,7,0,0
16929,7,929,3,1295.4,185.05714285714288,51,2,7,0,0
15453,7,837,1,1371.8,195.97142857142856,169,0.67,7,0,0
16556,7,1890,66,3313.8,473.40000000000003,144,1.43,7,0,0
17686,7,2478,7,5739.5,819.92857142857144,205,1.04,7,0,0
16107,7,1176,17,3204.2,457.74285714285713,16,5.53,7,0,0
14466,7,1006,29,2272.4,324.62857142857143,35,4.83,7,0,0
16531,7,915,22,1244.6,177.79999999999998,68,4.45,7,0,0
13340,7,5770,45,10736.5,1533.7857142857142,128,1.74,7,0,0
14653,7,944,1,1916.7,273.81428571428575,153,1.45,7,0,0
17287,7,556,26,1049.1,149.87142857142857,88,2.86,7,0,0
15105,7,1211,18,2298.9,328.41428571428571,90,1.16,7,0,0
12562,7,1757,8,3385.7,483.67142857142852,98,1.19,7,0,0
17133,7,2730,15,4892.2,698.88571428571424,13,9.65,7,0,0
13804,7,1462,30,2588.4,369.7714285714286,124,1.93,7,0,0
16744,7,798,11,1291.9,184.55714285714288,198,0.69,7,0,0
17669,7,1916,42,3406.7,486.67142857142852,45,3.09,7,0,0
14004,7,2668,43,4582.6,654.657142857143,102,1.44,7,0,0
17135,7,1224,16,1139.7,162.81428571428572,34,6.96,7,0,0
17191,7,1166,28,2093.7,299.09999999999997,163,1.45,7,0,0
14704,7,1035,19,1461.6,208.79999999999998,286,0.41,7,0,0
17396,7,2004,39,7312.8,1044.6857142857143,23,13.28,7,0,0
12726,7,3132,28,2411.1,344.44285714285712,56,2.84,7,0,0
17288,7,1201,9,1417.6,202.51428571428571,118,2.51,7,0,0
13953,7,2724,7,3515.7,502.24285714285713,8,18.16,7,0,0
18094,7,2518,81,3017.3,431.04285714285714,39,3.04,7,0,0
16266,7,398,73,861.9,123.12857142857142,44,2.22,7,0,0
16434,7,760,29,1511.8,215.97142857142856,88,2.55,7,0,0
12766,7,3627,3,6457.6,922.51428571428573,204,1.19,7,0,0
13437,7,1283,14,3408.1,486.87142857142857,143,1.06,7,0,0
16348,7,799,32,1413.3,201.9,156,0.95,7,0,0
14408,7,1610,10,2599,371.28571428571428,60,2.42,7,0,0
13685,7,5056,2,3119.4,445.62857142857143,29,1.53,7,0,0
17685,7,1907,16,3155.8,450.82857142857148,88,2.83,7,0,0
16880,7,746,30,1491.4,213.05714285714288,121,0.92,7,0,0
12704,8,991,7,1740.8,217.6,63,2.03,8,0,0
14472,8,1135,103,1852.7,231.5875,153,0.95,8,0,0
16910,8,884,4,1509,188.625,318,0.16,8,0,0
14364,8,1967,108,3717.3,464.6625,61,1.51,8,0,0
15860,8,437,40,965.2,120.65,105,2.38,8,0,0
12910,8,1692,23,3075,384.375,48,2.95,8,0,0
16115,8,994,9,1660.9,207.6125,169,1.02,8,0,0
17758,8,2054,19,3408.2,426.025,310,0.57,8,0,0
18116,8,819,67,1399.5,174.9375,229,0.8,8,0,0
13117,8,945,21,984.9,123.1125,66,4.68,8,0,0
14730,8,1078,1,1897.6,237.2,317,0.6,8,0,0
12464,8,95,10,957,119.625,5,14.24,8,0,0
14344,8,477,127,889.9,111.2375,56,3.44,8,0,0
15410,8,1200,84,3450.8,431.35,48,1.46,8,0,0
13137,8,2204,10,3603.3,450.4125,345,0.43,8,0,0
17894,8,402,71,1118.5,139.8125,126,1.55,8,0,0
15981,8,1866,24,3408.5,426.0625,53,2.99,8,0,0
14030,8,1478,18,2358.8,294.85,210,1.44,8,0,0
14541,8,641,58,1453.3,181.6625,71,2.51,8,0,0
15134,8,887,14,1388,173.5,44,3.14,8,0,0
15214,8,1254,1,1661.4,207.675,109,2.21,8,0,0
12939,8,4876,64,11581.8,1447.725,21,5.87,8,0,0
17372,8,747,40,1337.2,167.15,215,1.29,8,0,0
17228,8,1532,15,1906.1,238.2625,140,1.72,8,0,0
15910,8,1013,0,1228.9,153.6125,215,1.19,8,0,0
12524,8,3669,9,3945.7,493.2125,112,2.4,8,0,0
12963,8,881,8,1856.6,232.075,75,3.8,8,0,0
14262,8,1645,8,2618.2,327.275,87,1.63,8,0,0
17365,8,4737,12,4762.3,595.2875,277,0.69,8,0,0
17940,9,9322,49,2152.2,239.13333333333333,5,15.81,9,0,0
14083,9,705,4,1002.9,111.43333333333334,162,2.09,9,0,0
18008,9,1581,70,2116.2,235.13333333333333,24,8.55,9,0,0
14524,9,669,31,1843.8,204.86666666666667,161,1.68,9,0,0
12664,9,1188,8,4391.9,487.98888888888882,9,11.63,9,0,0
17634,9,838,36,2358.6,262.06666666666666,209,1.02,9,0,0
17750,9,3696,5,1694.2,188.24444444444444,100,0.88,9,0,0
17848,9,398,81,901.2,100.13333333333334,41,5.54,9,0,0
13842,9,1768,58,3385.6,376.17777777777775,155,1.5,9,0,0
17800,9,731,37,1186.2,131.8,50,2.94,9,0,0
14878,9,799,12,1476.1,164.01111111111109,62,2.86,9,0,0
16365,9,504,17,1540.4,171.15555555555557,45,7,9,0,0
13911,9,2731,57,2580.9,286.76666666666665,120,1.71,9,0,0
16954,9,1054,0,2085.1,231.67777777777778,40,6.77,9,0,0
12594,9,1772,37,3208.2,356.46666666666664,49,2.52,9,0,0
17293,9,1135,8,1854.1,206.01111111111109,93,2.69,9,0,0
13183,9,2208,7,3957.8,439.75555555555559,51,3.52,9,0,0
12600,10,758,28,2311,231.1,31,6.47,10,0,0
18061,10,955,21,2119.4,211.94,18,7.67,10,0,0
13305,10,1232,4,2000.9,200.09,50,4.6,10,0,0
15356,10,1643,31,2718,271.8,215,0.68,10,0,0
15024,10,902,9,1636.4,163.64000000000001,105,2.37,10,0,0
13700,10,2281,26,2248.6,224.85999999999999,139,1.56,10,0,0
12490,10,3033,5,4859.9,485.98999999999995,130,1.38,10,0,0
16549,10,2294,10,4034.9,403.49,445,0.35,10,0,0
16407,10,1093,12,2079.7,207.96999999999997,99,1.8,10,0,0
16710,10,1823,19,2468,246.8,268,0.89,10,0,0
15581,10,280,156,717.4,71.74,133,1.48,10,0,0
16813,10,1501,8,1652.2,165.22,248,0.46,10,0,0
17530,10,1511,1,2362.5,236.25,305,0.94,10,0,0
15114,10,3096,30,2760.6,276.06,136,1.38,10,0,0
17218,10,955,4,1952,195.2,146,1.35,10,0,0
13491,10,903,51,1215.8,121.58,73,3.78,10,0,0
16426,10,1215,2,1863.8,186.38,211,0.78,10,0,0
12747,11,1275,2,4196,381.45454545454544,42,3.6,11,0,0
13178,11,3570,26,5725.5,520.5,95,1.27,11,0,0
16775,11,439,10,1691.5,153.77272727272728,84,2.29,11,0,0
15058,11,1054,25,2102.5,191.13636363636363,199,1.08,11,0,0
13629,11,4372,23,7792.4,708.4,28,5.43,11,0,0
15129,11,1794,50,3447.4,313.40000000000003,54,2.9,11,0,0
17001,11,2164,0,3989.6,362.69090909090909,75,2.13,11,0,0
16767,11,4423,30,5575.6,506.87272727272733,148,1.3,11,0,0
15218,11,3329,10,5756.9,523.35454545454547,77,1.87,11,0,0
16919,11,1403,156,2592.2,235.65454545454543,141,0.65,11,0,0
14810,11,1015,40,2085.3,189.57272727272729,106,1.3,11,0,0
18077,11,1839,8,2584.4,234.94545454545457,101,1.61,11,0,0
13784,11,2493,9,2462.8,223.8909090909091,9,10.77,11,0,0
16712,11,1727,9,3603.7,327.60909090909087,258,0.61,11,0,0
15854,12,926,4,2969.1,247.42499999999998,105,2.61,12,0,0
15235,12,1324,217,2247.5,187.29166666666666,132,1.1,12,0,0
12877,12,1178,3,1535.8,127.98333333333333,100,2.32,12,0,0
14062,12,5593,9,10464.9,872.07499999999993,60,3.23,12,0,0
14825,12,989,3,2221,185.08333333333334,82,3.07,12,0,0
17402,12,700,4,2598.8,216.56666666666669,32,6.4,12,0,0
15971,12,1716,17,4194.9,349.575,9,8.91,12,0,0
18144,12,1343,7,2888.8,240.73333333333335,27,8.71,12,0,0
17858,12,2694,5,5140.7,428.39166666666665,101,1.86,12,0,0
13571,12,1757,12,2088.9,174.07500000000002,157,0.71,12,0,0
13880,13,1842,21,3219.8,247.67692307692309,125,2.11,13,0,0
16241,13,1443,9,2590.3,199.25384615384615,347,0.55,13,0,0
17790,14,835,26,1964.3,140.30714285714285,121,1.8,14,0,0
17220,14,1897,24,3187.6,227.68571428571428,303,0.73,14,0,0
17965,14,1532,37,2599.2,185.65714285714284,274,1.02,14,0,0
15547,14,3999,7,4910.6,350.75714285714287,441,0.51,14,0,0
14282,15,2656,3,3701.4,246.76000000000002,70,2.38,15,0,0
13695,15,1599,31,2444.1,162.94,45,2.68,15,0,0
16904,15,1973,4,3634.9,242.32666666666668,385,0.55,15,0,0
14135,15,3850,1,4690.3,312.68666666666667,95,2.79,15,0,0
16011,16,2035,8,3353,209.5625,99,1.71,16,0,0
18283,16,1355,3,2039.6,127.475,262,0.47,16,0,0
14096,17,16336,4,53258.4,3132.8470588235296,1118,0.02,17,0,0
17238,17,1807,2,3719.1,218.7705882352941,297,0.67,17,0,0
16210,17,7558,1,21076.3,1239.7823529411764,73,3.07,17,0,0
17920,17,2471,4,4107.6,241.62352941176474,406,0.56,17,0,0
16458,18,2154,2,3482.7,193.48333333333332,52,1.78,18,0,0
16945,19,2725,21,4345.5,228.71052631578948,137,1.36,19,0,0
17735,19,8439,2,13110,690,319,0.53,19,0,0
18229,20,2488,11,7276.9,363.84499999999997,66,2.22,20,0,0
16931,21,3134,5,4554.9,216.89999999999998,448,0.41,21,0,0
16333,22,32184,7,26626.8,1210.3090909090909,9,6.86,22,0,0
16353,23,2006,3,6675.7,290.24782608695654,51,3.94,23,0,0
12682,31,5485,3,11019.8,355.47741935483867,208,0.74,31,0,0
13263,34,4761,1,7411.7,217.99117647058824,448,0.2,34,0,0
17961,39,560,21,1296.4,33.241025641025644,211,1.42,39,0,0
18102,60,64124,0,259657.3,4327.6216666666669,150,0.85,60,0,0
12605,1,-4,365,-7.5,-7.5,3,0,1,1,1
13958,1,-23,372,-102.5,-102.5,5,0,1,1,1
14119,1,-2,354,-19.9,-19.9,1,0,1,1,1
16138,1,-1,368,-8,-8,1,0,1,1,1
16995,1,-1,372,-1.3,-1.3,1,0,1,1,1
17547,1,-4,372,-11.8,-11.8,2,0,1,1,1
13829,1,-12,359,-102,-102,1,0,1,1,1
14679,1,-1,371,-2.5,-2.5,1,0,1,1,1
12666,1,-56,359,-227.4,-227.4,2,0,1,1,1
16579,1,-12,365,-30.6,-30.6,1,0,1,1,1
14213,1,-244,371,-1192.2,-1192.2,5,0,1,1,1
15638,1,-52,301,-94,-94,2,0,1,1,1
18141,1,-12,360,-35.4,-35.4,1,0,1,1,1
12870,1,-2,366,-14.9,-14.9,2,0,1,1,1
16252,1,-158,366,-295.1,-295.1,21,0,1,1,1
16742,1,-190,46,-464.9,-464.9,3,0,1,1,1
16262,1,-5,360,-31.6,-31.6,3,0,1,1,1
14627,1,-5,311,-21.9,-21.9,5,0,1,1,1
17307,1,-144,365,-152.6,-152.6,1,0,1,1,1
12943,1,-1,301,-3.8,-3.8,1,0,1,1,1
16428,1,-1,81,-3,-3,1,0,1,1,1
18256,1,-70,354,-50.1,-50.1,4,0,1,1,1
15823,1,-282,337,-811.9,-811.9,15,0,1,1,1
15728,1,-34,49,-134.8,-134.8,4,0,1,1,1
16061,1,-1,269,-29.9,-29.9,1,0,1,1,1
18084,2,311,16,87.5,43.75,2,285,2,1,0.5
15888,2,51,79,135.6,67.8,10,0.09,2,1,0.5
15109,2,127,240,463.8,231.9,28,0.17,2,1,0.5
16116,2,246,205,592.9,296.45,34,0.18,2,1,0.5
15830,2,409,29,547.7,273.85,39,0.2,2,1,0.5
15345,2,78,35,367.7,183.85,20,0.45,2,1,0.5
13359,2,158,59,381.3,190.65,22,0.18,2,1,0.5
14497,2,233,301,457.5,228.75,29,0.27,2,1,0.5
18176,2,279,353,448.6,224.3,30,0.16,2,1,0.5
18009,2,123,235,242.3,121.15,31,0,2,1,0.5
13121,2,227,269,254.7,127.35,50,0,2,1,0.5
14764,2,175,43,250.6,125.3,6,0.5,2,1,0.5
16598,2,70,277,140.7,70.35,10,0.8,2,1,0.5
17053,2,121,128,496.4,248.2,13,0.15,2,1,0.5
